КС16;Комплект для посадки картофеля «Форте» (КС16);"<div id=""home"" class=""tab-pane fade in active"">
    <p style=""text-align: justify;""><strong>Наименование в прайсе: </strong><em>Комплект для посадки картоплі Ø340 «Форте» (Z-105), КС16.</em></p>&#13;
<p style=""text-align: justify;"">Комплект для посадки картофеля «Форте» (Z-105) – это навесное оборудование, предназначенное для механизации посадки картофеля при помощи мотоблока с двигателем воздушного охлаждения. Мотоблок должен быть оснащен прицепным узлом типа Zirka-105. В его основе поворотный механизм, который с одной стороны имеет крепление для установки сошника, а с противоположной – крепления для установки дисковых окучников. Данное устройство в разговорной речи может называться «картофелесажалка оборотная».</p>&#13;
<h2 style=""text-align: justify;"">Особенности конструкции комплекта для посадки картофеля</h2>&#13;
<p style=""text-align: justify;"">Оборотная картофелесажалка присоединяется к мотоблоку при помощи передней части сцепки с втулкой (высота 60 мм, Ø<sub>внут. </sub>18,5 мм). Передняя часть сцепки сварная, приварена к раме и укомплектована распорными болтами.</p>&#13;
<p style=""text-align: justify;"">Рама изготовлена из профильной трубы сечением 50 × 50 мм, толщина стенки составляет 2 мм, длина – 240 мм. Имеется фиксатор поворотного механизма. Вращение происходит на 90° в плоскости движения мотоблока.</p>&#13;
<p style=""text-align: justify;"">Для крепления окучников комплект для посадки картофеля имеет втулки с болтовым креплением, которые позволяют регулировать угол и высоту их расположения. Крепление окучников подвижное, поэтому есть возможность регулировки ширины между ними. Дисковые окучники изготовлены из листовой стали толщиной 2 мм, и имеют диаметр 340 мм. Легкое вращение обеспечивают два 203 подшипника.</p>&#13;
<p style=""text-align: justify;"">Сошник имеет стойку, изготовленную из стальной полосы 10 × 50 × 400 мм, которая имеет 6 крепежных отверстий диаметром 12,5 мм. Эти крепежные отверстия обеспечивают возможность регулировки высоты положения сошника. Крыло сошника изготовлено из листовой стали толщиной 2 мм.</p>&#13;
<h2 style=""text-align: justify;"">Принцип действия оборотной картофелесажалки</h2>&#13;
<p style=""text-align: justify;"">Полный цикл посадки происходит за три этапа, один из которых производится вручную. При первом сошником нарезается борозда, после чего картофель вручную укладывается в грядку. Затем следует привести поворотный механизм в состояние, при котором окучники окажутся в рабочем положении. Делая проход в обратном направлении, грядка с картофелем присыпается землей.</p>&#13;
<p style=""text-align: justify;""><strong>Стандартная комплектация:</strong></p>&#13;
<p style=""text-align: justify;"">Поворотный механизм с прицепным устройством – 1 шт., дисковые окучники Ø340 мм – 2 шт., сошник – 1 шт.</p>&#13;
<p style=""text-align: justify;""><strong>Технические параметры:</strong></p>&#13;
<p style=""text-align: justify;"">Вес: 14,9 кг.</p>    </div>"
КС17;Картофелесажалка двухрядная цепная к мототрактору (фиксированное междурядие) (КС17);"<div id=""home"" class=""tab-pane fade in active"">
    <p><strong>Наименование в прайсе:</strong><em> Картоплесаджалка 2</em><em>-</em><em>р. ланцюгова до мототрактора (фіксоване міжряддя)</em><em>, КС17.</em></p>&#13;
<p><strong>Двухрядная цепная картофелесажалка </strong>предназначена для механизации посадки картофеля с помощью мототрактора. За основу взята хорошо зарекомендовавшая себя цепная картофелесажалка АПК-Ц.</p>&#13;
<p><strong>Принцип действия картофелесажалки</strong></p>&#13;
<p>Привод механизма посадки приводится в действие от опорных колес через приводной вал. Вращающий момент с приводного вала передается на механизм посадки через цепную передачу, оснащенную роликовым натяжителем. Цепная передача имеет две ведущие звёздочки с 36 и 26 зубьями. Регулировка производится путем перемещения цепи на дополнительную звездочку. При переходе с шага посадки 200 мм на шаг 250 мм потребуется изъятие из цепи двух звеньев.</p>&#13;
<p><strong>Конструкция основных узлов картофелесажалки для мототрактора</strong></p>&#13;
<p>1. Опорные колеса и приводной вал:</p>&#13;
<ul>&#13;
<li>колеса-грунтозацепы имеют диаметр 360 мм, толщина обода – 3 мм, ширина – 150 мм;</li>&#13;
<li>диаметр приводного вала – 25 мм.</li>&#13;
</ul>&#13;
<p>Валы двух картофелесажалок соединены между собой при помощи полого вала, изготовленного из стальной трубы.</p>&#13;
<p>2. Механизм посадки</p>&#13;
<p>Основной узел картофелесажалки для мототрактора – бункер с шахтой, в которой размещен механизм посадки. В шахте расположены опорные звездочки с цепью и корзинками. В механизме посадки используется приводная цепь ПР-12,7 – 18,2 (муравей, число звеньев – 98), на ней установлено 12 корзинок диаметром 50 мм.</p>&#13;
<p>Бункер для картофеля емкостью 20 литров изготовлен из листовой стали толщиной<br> 0,8 мм.</p>&#13;
<p>Килевидный сошник картофелесажалки изготовлен из листовой стали толщиной 2 мм. Киль сошника усиленный, толщина – 3 мм.</p>&#13;
<p>Для засыпания посаженого картофеля землей и создания грунтового гребня на раму из стального уголка 32 × 32 × 3 мм установлены регулируемые дисковые окучники диаметром 275 мм и толщиной 2 мм. Плавное и надежное вращение каждого диска обеспечивает пара 202 подшипников.</p>&#13;
<p>3. Прицепное устройство.</p>&#13;
<p>Характерным отличием данной модели является специальное прицепное устройство, которое состоит из рамы с креплениями для двух картофелесажалок для мотоблока и регулируемого прицепного узла. Узлы крепления сажалок к раме приварены, что позволяет высаживать картофель с фиксированной шириной междурядий – 600 мм.</p>&#13;
<p><strong>Стандартная комплектация:</strong></p>&#13;
<ul>&#13;
<li>картофелесажалка цепная – 2 шт.;</li>&#13;
<li>прицепное устройство;</li>&#13;
<li>соединительный полый вал – 1 шт.;</li>&#13;
<li>приводные колеса – 2 шт.;</li>&#13;
<li>дисковые загортачи – 4 шт.;</li>&#13;
<li>сошник килевидного типа – 2 шт.</li>&#13;
</ul>&#13;
<p><strong>Технические параметры</strong></p>&#13;
<ul>&#13;
<li>Габаритные размеры: 1100 × 1380 × 950 мм.</li>&#13;
<li>Шаг посадки картофеля: Z2 – 36 ≈ 200 мм (базовая установка), Z1 – 26 ≈ 250 мм (требуется изъятие из цепи 2 звеньев).</li>&#13;
<li>Глубина посадки: 50-100 мм.</li>&#13;
<li>Рекомендованный диаметр картофеля: 40 мм.</li>&#13;
<li>Ширина колеи, фиксированная: 600 мм.</li>&#13;
<li>Вес – 69,3 кг.</li>&#13;
</ul>    </div>"
КС18;Картофелесажалка двухрядная цепная к мототрактору (регулированное междурядие) (КС18);"<div id=""home"" class=""tab-pane fade in active"">
    <p><strong>Наименование в прайсе: </strong><em>Картоплесаджалка 2-р. ланцюгова до мототрактора (</em><em>регульоване</em><em> міжряддя)</em><em>, КС1</em><em>8.</em></p>&#13;
<p><strong>Двухрядная цепная картофелесажалка </strong>предназначена для механизации посадки картофеля при помощи серийного мототрактора. Эта модель разработана на основе хорошо зарекомендовавшей себя цепной картофелесажалки АПК-Ц.</p>&#13;
<p><strong>Принцип действия картофелесажалки</strong></p>&#13;
<p>Привод механизма посадки приводится в действия от опорных колес через приводной вал. Вращающий момент с приводного вала передается на механизм посадки через цепную передачу, оснащенную роликовым натяжителем. Цепная передача укомплектована двумя ведущими звёздочками с 36 и 26 зубьями. Регулировка шага посадки производится путем перемещения цепи на дополнительную звездочку. При переходе с шага 200 мм на шаг 250 мм потребуется изъятие из цепи двух звеньев.</p>&#13;
<p><strong>Конструкция основных узлов картофелесажалки для </strong><strong>мототрактора</strong></p>&#13;
<p>1. Опорные колеса и приводной вал:</p>&#13;
<ul>&#13;
<li>колеса-грунтозацепы имеют диаметр 360 мм, толщина обода – 3 мм, ширина – 150 мм;</li>&#13;
<li>диаметр приводного вала – 25 мм.</li>&#13;
</ul>&#13;
<p>Валы двух картофелесажалок соединены между собой специальной втулкой.</p>&#13;
<p>2. Механизм посадки</p>&#13;
<p>Основной узел картофелесажалки – бункер с шахтой, в которой размещен механизм посадки. В шахте расположены опорные звездочки с цепью и корзинками. В механизме посадки используется приводная цепь ПР-12,7-18,2 (муравей, число звеньев 98), на ней установлено 12 корзинок диаметром 50 мм.</p>&#13;
<p>Бункер для картофеля емкостью 20 литров изготовлен из листовой стали толщиной<br> 0,8 мм.</p>&#13;
<p>Килевидный сошник картофелесажалки изготовлен из листовой стали толщиной 2 мм. Киль сошника усиленный, толщина – 3 мм.</p>&#13;
<p>Для засыпания посаженого картофеля землей и создания грунтового гребня на раму из стального уголка 32 × 32 мм, с толщиной стенки 3 мм, установлены регулируемые дисковые окучники диаметром 275 мм и толщиной 2 мм. Плавное и надежное вращение каждого диска обеспечивает пара 202 подшипников.</p>&#13;
<p>3. Прицепное устройство.</p>&#13;
<p>Характерным отличием данной модели является специальное прицепное устройство, которое состоит из рамы и регулируемого прицепного узла. Данная конструкция даёт возможность присоединить к мототрактору одновременно 2 картофелесажалки. Узлы крепления сажалкок к раме представляют собой подвижные замки, что позволяет регулировать ширину междурядий в диапазоне 600-700 мм.</p>&#13;
<p><strong>Стандартная комплектация:</strong></p>&#13;
<ul>&#13;
<li>картофелесажалка цепная – 2 шт.;</li>&#13;
<li>прицепное устройство;</li>&#13;
<li>соединительный вал, регулируемый – 1 шт.;</li>&#13;
<li>приводные колеса – 2 шт.;</li>&#13;
<li>дисковые загортачи – 4 шт.;</li>&#13;
<li>сошник килевидного типа – 2 шт.</li>&#13;
</ul>&#13;
<p><strong>Технические параметры:</strong></p>&#13;
<ul>&#13;
<li>Габаритные размеры: 1100 × 1380 (1480) × 950 мм.</li>&#13;
<li>Шаг посадки картофеля:</li>&#13;
<li>Z1 – 26 ≈ 250 мм.</li>&#13;
<li>Z2 – 36 ≈ 200 мм.</li>&#13;
<li>Глубина посадки – 50-100 мм.</li>&#13;
<li>Рекомендованный диаметр картофеля – 40 мм.</li>&#13;
<li>Ширина колеи – 600-700 мм (возможна регулировка).</li>&#13;
<li>Вес – 71,2 кг.</li>&#13;
</ul>    </div>"
КС19;Картофелесажалка двухрядная цепная с БДУ к мототрактору (фиксированное междурядие) (КС19);"<div id=""home"" class=""tab-pane fade in active"">
    <p><strong>Наименование в прайсе:</strong><em> Картоплесаджалка 2</em><em>-</em><em>р. ланцюгова до мототрактора + бункер для внесення добрив (фіксоване міжряддя)</em><em>, КС19.</em></p>&#13;
<p><strong>Двухрядная цепная картофелесажалка с бункером для внесения минеральных удобрений</strong> предназначена для механизации посадки картофеля и одновременного внесения удобрений. Агрегатируется с мототракторами. За основу взята хорошо зарекомендовавшая себя цепная картофелесажалка АПК-Ц.</p>&#13;
<p><strong>Принцип действия картофелесажалки с бункером для удобрений</strong></p>&#13;
<p>Привод механизма посадки приводится в действия от опорных колес через приводной вал. Вращающий момент с приводного вала передается на механизм посадки через цепную передачу, оснащенную роликовым натяжителем. Цепная передача оснащена двумя ведущими звёздочками с 36 и 26 зубьями. Регулировка производится путем перемещения цепи на дополнительную звездочку. При переходе с шага посадки 200 мм на шаг 250 мм потребуется изъятие из цепи двух звеньев. Система внесения минеральных удобрений, аналогично механизму посадки, приводится в действие через цепную передачу.</p>&#13;
<p><strong>Конструкция основных узлов картофелесажалки для мотоблока</strong></p>&#13;
<p>1. Опорные колеса и приводной вал:</p>&#13;
<ul>&#13;
<li>колеса-грунтозацепы имеют диаметр 360 мм, толщина обода – 3 мм, ширина – 150 мм;</li>&#13;
<li>диаметр приводного вала – 25 мм.</li>&#13;
</ul>&#13;
<p>2. Механизм посадки и дозирующее устройство</p>&#13;
<p>Основной узел картофелесажалки – бункер с шахтой, в которой размещен механизм посадки. В шахте расположены опорные звездочки с цепью и корзинками. В механизме посадки используется приводная цепь ПР-12,7-18,2 (муравей, число звеньев 98), на ней установлено 12 корзинок диаметром 50 мм.</p>&#13;
<p>Бункер для картофеля емкостью 20 литров изготовлен из листовой стали толщиной<br> 0,8 мм. На заднюю часть бункера устанавливается дозирующее устройство барабанного типа, для дозированного внесения минеральных удобрений.</p>&#13;
<p>Килевидный сошник картофелесажалки изготовлен из листовой стали толщиной 2 мм. Киль сошника усиленный, толщина – 3 мм.</p>&#13;
<p>Для засыпания посаженого картофеля землей и создания грунтового гребня на раму из стального уголка 32 × 32 мм, с толщиной стенки 3 мм, установлены регулируемые дисковые окучники диаметром 275 мм и толщиной 2 мм. Плавное и надежное вращение каждого диска обеспечивает пара 202 подшипников.</p>&#13;
<p>3. Прицепной узел</p>&#13;
<p>Характерным отличием данной модели является специальное прицепное устройство, которое позволяет состоит из рамы и регулируемого прицепного узла. Данная конструкция позволяет присоединить к мототрактору одновременно две однорядные картофелесажалки. Узлы крепления сажалки к раме приварены, что позволяет использовать орудие только с фиксированной шириной междурядий – 600 мм.</p>&#13;
<p><strong>Стандартная комплектация:</strong></p>&#13;
<ul>&#13;
<li>картофелесажалка цепная с бункером для внесения минеральных удобрений – 2 шт.;</li>&#13;
<li>прицепное устройство;</li>&#13;
<li>соединительная втулка – 1 шт.;</li>&#13;
<li>приводные колеса – 2 шт.;</li>&#13;
<li>дисковые загортачи – 4 шт.;</li>&#13;
<li>сошник килевидного типа – 2 шт.</li>&#13;
</ul>&#13;
<p><strong>Технические параметры:</strong></p>&#13;
<ul>&#13;
<li>Габаритные размеры: 1100 × 1380 × 950 мм.</li>&#13;
<li>Емкость бункера для картофеля – 20 л.</li>&#13;
<li>Емкость бункера для удобрений – 4 л.</li>&#13;
<li>Тип удобрений: сухое, гранулированное.</li>&#13;
<li>Шаг посадки картофеля и внесения удобрений:</li>&#13;
<li>Z1 – 26 ≈ 250 мм.</li>&#13;
<li>Z2 – 36 ≈ 200 мм.</li>&#13;
<li>Глубина посадки – 50-100 мм.</li>&#13;
<li>Рекомендованный диаметр картофеля – 40 мм.</li>&#13;
<li>Ширина колеи – 600 мм.</li>&#13;
<li>Вес – 78,7 кг.</li>&#13;
</ul>    </div>"
КС20;Картофелесажалка двухрядная цепная с БДУ к мототрактору (регулированное междурядие) (КС20);"<div id=""home"" class=""tab-pane fade in active"">
    <p><strong>Наименование в прайсе:</strong><em> Картоплесаджалка 2-р. ланцюгова до мототрактора + бункер для внесення добрив (регульоване міжряддя)</em><em>, КС20.</em></p>&#13;
<p><strong>Двухрядная цепная картофелесажалка с бункером для внесения минеральных удобрений</strong> предназначена для механизации посадки картофеля и одновременного внесения удобрений. Агрегатируется с мототракторами. За основу взята хорошо зарекомендовавшая себя цепная картофелесажалка АПК-Ц.</p>&#13;
<p><strong>Принцип действия картофелесажалки с бункером для удобрений</strong></p>&#13;
<p>Привод механизма посадки приводится в движение от опорных колес через приводной вал. Вращающий момент с приводного вала передается на механизм посадки через цепную передачу, оснащенную роликовым натяжителем. Цепная передача оснащена двумя ведущими звёздочками с 36 и 26 зубьями. Регулировка производится путем перемещения цепи на дополнительную звездочку. При переходе с шага посадки 200 мм на шаг 250 мм потребуется изъятие из цепи двух звеньев. Система внесения минеральных удобрений подобно механизму посадки приводится в действие через цепную передачу.</p>&#13;
<p><strong>Конструкция основных узлов картофелесажалки для мототрактора</strong></p>&#13;
<p>1. Опорные колеса и приводной вал:</p>&#13;
<ul>&#13;
<li>колеса-грунтозацепы имеют диаметр 360 мм, толщина обода – 3 мм, ширина – 150 мм;</li>&#13;
<li>диаметр приводного вала – 25 мм.</li>&#13;
</ul>&#13;
<p>2. Механизм посадки и дозирующее устройство</p>&#13;
<p>Основной узел картофелесажалки – бункер с шахтой, в которой размещен механизм посадки. В шахте расположены опорные звездочки с цепью и корзинками. В механизме посадки используется приводная цепь ПР-12,7-18,2 (муравей, число звеньев 98), на ней установлено 12 корзинок диаметром 50 мм.</p>&#13;
<p>Бункер для картофеля емкостью 20 литров изготовлен из листовой стали толщиной<br> 0,8 мм. На заднюю часть бункера устанавливается дозирующее устройство барабанного типа, для дозированного внесения минеральных удобрений.</p>&#13;
<p>Килевидный сошник картофелесажалки изготовлен из листовой стали толщиной 2 мм. Киль сошника усиленный, толщина – 3 мм.</p>&#13;
<p>Для засыпания посаженого картофеля землей и создания грунтового гребня на раму из 32 мм стального уголка (толщина полки уголка 3 мм) установлены регулируемые дисковые окучники диаметром 275 мм и толщиной 2 мм. Плавное и надежное вращение каждого диска обеспечивает пара 202 подшипников.</p>&#13;
<p>3. Прицепной узел</p>&#13;
<p>Характерным отличием данной модели является прицепной узел, состоящий из рамы и регулируемого прицепного узла. На раму установлены узлы крепления для двух однорядных картофелесажалок. Узлы крепления представляют собой подвижные замки, что позволяет использовать орудие с регулируемой шириной междурядий 600-700 мм.</p>&#13;
<p><strong>Стандартная комплектация:</strong></p>&#13;
<ul>&#13;
<li>картофелесажалка цепная с бункером для внесения минеральных удобрений – 2 шт.;</li>&#13;
<li>прицепное устройство;</li>&#13;
<li>соединительный вал, регулируемой длины – 1 шт.;</li>&#13;
<li>приводные колеса – 2 шт.;</li>&#13;
<li>дисковые загортачи – 4 шт.;</li>&#13;
<li>сошник килевидного типа – 2 шт.</li>&#13;
</ul>&#13;
<p><strong>Технические параметры:</strong></p>&#13;
<ul>&#13;
<li>Габаритные размеры: 1100 × 1380 (1480) × 950 мм.</li>&#13;
<li>Емкость бункера для картофеля – 20 л.</li>&#13;
<li>Емкость бункера для удобрений – 4 л.</li>&#13;
<li>Тип удобрений: сухое, гранулированное.</li>&#13;
<li>Шаг посадки картофеля и внесения удобрений:</li>&#13;
<li>Z1 – 26 ≈ 250 мм.</li>&#13;
<li>Z2 – 36 ≈ 200 мм.</li>&#13;
<li>Глубина посадки – 50-100 мм.</li>&#13;
<li>Рекомендованный диаметр картофеля – 40 мм.</li>&#13;
<li>Ширина колеи – 600-700 мм (возможна регулировка).</li>&#13;
<li>Вес – 80,6 кг.</li>&#13;
</ul>    </div>"
КСд3;Комплект звездочек для картофелесажалки (КСд3);error
КСд4;Цепь с кольцами для картофелесажалки (КСд4);error
КСд5;Лента транспортерная с кольцами для картофелесажалки (КСд5);"<div id=""home"" class=""tab-pane fade in active"">
    <p><strong>Наименование в прайсе:</strong><em> Стрічка транспортерна з кільцями для картоплесаджалки, КСд5.</em></p>&#13;
<p>Лента транспортерная с кольцами используется в ленточных картофелесажалках КС4.</p>&#13;
<p>Длина ленты составляет 1140 мм.</p>&#13;
<p>Ширина ленты составляет 70 мм.</p>&#13;
<p>Установлено 12 колец под картофель. Кольца изготовлены из стальной проволоки диаметром 6 мм.</p>&#13;
<p>Вес транспортерной ленты для картофелесажалки – 1,8 кг.</p>    </div>"
КСд6;Бункер для внесения удобрений (сажалка цепная) (КСд6);"<div id=""home"" class=""tab-pane fade in active"">
    <p><strong>Наименование в прайсе:</strong> <em>Бункер для внесення добрив (саджалка ланцюгова), КСд6.</em></p>&#13;
<p>Бункер устанавливается на цепные картофелесажалки КС3 для одновременного внесения сухих гранулированных удобрений с посадкой картофеля.</p>&#13;
<p>Приводится в действие через цепную передачу совместно с механизмом посадки от колес грунтозацепов.</p>&#13;
<p>Бункер для внесения удобрений изготовлен из листовой стали толщиной 0,8 мм.</p>&#13;
<p>В комплект входят 2 звездочки Z=16 и одна звездочка Z=24.</p>&#13;
<p>Емкость бункера – 4 л.</p>&#13;
<p>Вес – 4,6 кг.</p>    </div>"
КСд7;Прицепное картофелесажалки для минитрактора (1 точка) (КСд7);error
КСд9;Бункер для внесения удобрений (сажалка тракторная) (КСд9);error
ЧС1;Чеснокосажалка 1-рядная (ЧС1);"<div id=""home"" class=""tab-pane fade in active"">
    <p><strong>Наименование в прайсе:</strong><em> ЧС1, Часникосаджалка 1 рядна. </em>Агрегатируется с мотоблоками мощностью от 6 л.с. Грунт требует подготовки. Для посадки нужно использовать откалиброванные зубки чеснока размером 15-25 мм. Ёмкость бункера для посадочного материала 10 литров.</p>&#13;
<p>Привод механизма дозирования от опорно-приводного колеса. Шаг посадки в ряду: 110 мм, 125 мм, 140 мм, регулируется изменением передаточного числа на цепном редукторе. Для компенсации длины цепи применён натяжитель. Сошник и загортачи регулируемые, глубина посадки 60-80 мм. Для разметки и выравнивания рядов, применён маркер ряда.</p>&#13;
<p><strong>Комплектация: </strong></p>&#13;
<ul>&#13;
<li>бункер;</li>&#13;
<li>транспортёр;</li>&#13;
<li>рама;</li>&#13;
<li>опорно-приводное колесо;</li>&#13;
<li>цепной привод, маркер ряда;</li>&#13;
<li>габаритные размеры: 970 мм х 950 мм х 280 мм;</li>&#13;
<li>масса: 21,7 кг.</li>&#13;
</ul>    </div>"
ЧС2;Чеснокосажалка 2-х рядная (ЧС2);"<div id=""home"" class=""tab-pane fade in active"">
    <p style=""text-align: justify;""><strong>Наименование в прайсе: </strong><em>ЧС2, Часникосаджалка 2 рядна. </em>Агрегатируется с мотоблоками и мототракторами мощностью от 6 л.с. Грунт требует подготовки. Для посадки нужно использовать откалиброванные зубки чеснока размером 15-25 мм. Ёмкость бункера для посадочного материала 10 литров, количество бункеров — 2 шт.</p>&#13;
<p style=""text-align: justify;"">Привод механизма дозирования от опорно-приводного колеса. Шаг посадки в ряду: 110 мм, 125 мм, 140 мм, регулируется изменением передаточного числа на цепном редукторе. Для компенсации длины цепи применён натяжитель. Сошник и загортачи регулируемые, глубина посадки 60-80 мм. Ширина междурядий выставляется в пределах: 200-580 мм. Ширина колеи 1150 мм.</p>&#13;
<p style=""text-align: justify;"">Для разметки и выравнивания рядов, установлен маркер ряда.</p>&#13;
<p><strong>Комплектация: </strong></p>&#13;
<ul>&#13;
<li>бункер: 2 шт.;</li>&#13;
<li>транспортёр: 2 шт.;</li>&#13;
<li>рама: 1 шт.;</li>&#13;
<li>опорно-приводное колесо: 2 шт.;</li>&#13;
<li>цепной привод: 1 шт.;</li>&#13;
<li>маркер ряда;</li>&#13;
<li>габаритные размеры: 1280 мм х 800 мм х 970 мм;</li>&#13;
<li>вес: 47 кг.</li>&#13;
</ul>    </div>"
ЧС3;Чеснокосажалка 3-х рядная (ЧС3);"<div id=""home"" class=""tab-pane fade in active"">
    <p><strong>Наименование в прайсе: </strong><em>ЧС3, Часникосаджалка 3х рядна. </em>Агрегатируется с мотоблоками и мототракторами мощностью от 6 л.с. Грунт требует подготовки. Для посадки нужно использовать откалиброванные зубки чеснока размером 15-25 мм. Ёмкость бункера для посадочного материала 10 литров, количество бункеров — 3 шт.</p>&#13;
<p>Привод механизма дозирования от опорно-приводного колеса. Шаг посадки в ряду: 110 мм, 125 мм, 140 мм, регулируется изменением передаточного числа на цепном редукторе. Для компенсации длины цепи применён натяжитель. Сошник и загортачи регулируемые, глубина посадки 60-80 мм. Ширина междурядий выставляется в пределах: 200-320 мм. Ширина колеи 1185 мм.</p>&#13;
<p>Для разметки и выравнивания рядов, установлен маркер ряда.</p>&#13;
<p><strong>Комплектация: </strong></p>&#13;
<ul>&#13;
<li>бункер: 3 шт.;</li>&#13;
<li>транспортёр: 3 шт.;</li>&#13;
<li>рама: 1 шт.;</li>&#13;
<li>опорно-приводное колесо: 2 шт.;</li>&#13;
<li>цепной привод: 1 шт.;</li>&#13;
<li>маркер ряда;</li>&#13;
<li>габаритные размеры: 1335 мм х 980 мм х 970 мм;</li>&#13;
<li>масса: 62,8 кг.</li>&#13;
</ul>    </div>"
ЧС4;Чеснокосажалка 4-х рядная (ЧС4);"<div id=""home"" class=""tab-pane fade in active"">
    <p style=""text-align: justify;""><strong>Наименование в прайсе:</strong><em> ЧС4, Часникосаджалка 4-х рядна. </em>Специальное исполнение сеялки для использования с мощным мототрактором. От сеялки «ЧС8» отличается конструкцией прицепного устройства.Грунт требует подготовки. Для посадки нужно использовать откалиброванные зубки чеснока размером 15-25 мм. Ёмкость бункера для посадочного материала 10 литров, количество бункеров — 4 шт.</p>&#13;
<p style=""text-align: justify;"">Привод механизма дозирования от опорно-приводных колес. Для обеспечения стабильной работы, на неровном грунте, применена двухвальная система механизма дозирования, с разделённым приводом. Шаг посадки в ряду: 110 мм, 125 мм, 140 мм, регулируется изменением передаточного числа на цепном редукторе. Для компенсации длины цепи применён натяжитель. Сошник и загортачи регулируемые, глубина посадки 60-80 мм. Ширина междурядий выставляется в пределах: 200-530 мм. Ширина колеи 2220 мм.</p>&#13;
<p style=""text-align: justify;"">Для разметки и выравнивания рядов, установлен маркер ряда.</p>&#13;
<p><strong>Комплектация: </strong></p>&#13;
<ul>&#13;
<li>бункер;</li>&#13;
<li>транспортёр;</li>&#13;
<li>рама;</li>&#13;
<li>опорно-приводное колесо;</li>&#13;
<li>цепной привод;</li>&#13;
<li>маркер ряда;</li>&#13;
<li>габаритные размеры: 2380 мм х 1060 мм х 970 мм;</li>&#13;
<li>масса: 81 кг.</li>&#13;
</ul>    </div>"
ЧС5;Чеснокосажалка 6-х рядная (ЧС5);"<div id=""home"" class=""tab-pane fade in active"">
    <p style=""text-align: justify;""><strong>Наименование в прайсе:</strong><em> ЧС5, Часникосаджалка 6 рядна (до мінітрактора). </em>Агрегатируется с минитракторами. Конструкция прицепного узла рассчитана под крепление в трёх точках и использование системы гидравлического подъёма. Грунт требует подготовки. Для посадки нужно использовать откалиброванные зубки чеснока размером 15-25 мм. Ёмкость бункера для посадочного материала 10 литров, количество бункеров — 6 шт. Привод механизма дозирования от опорно-приводных колес.</p>&#13;
<p style=""text-align: justify;"">Для обеспечения стабильной работы, на неровном грунте, применена двухвальная система механизма дозирования, с разделённым приводом. Шаг посадки в ряду: 110 мм, 125 мм, 140 мм, регулируется изменением передаточного числа на цепном редукторе. Для компенсации длины цепи применён натяжитель. Сошник и загортачи регулируемые, глубина посадки 60-80 мм. Ширина междурядий выставляется в пределах: 200-330 мм. Ширина колеи 2220 мм.</p>&#13;
<p style=""text-align: justify;"">Для разметки и выравнивания рядов можно использовать маркер ряда (дополнительная комплектация).</p>&#13;
<p><strong>Комплектация: </strong></p>&#13;
<ul>&#13;
<li>бункер: 6 шт.;</li>&#13;
<li>транспортёр: 6 шт.;</li>&#13;
<li>рама: 1 шт.;</li>&#13;
<li>опорно-приводное колесо: 2 шт.;</li>&#13;
<li>цепной привод: 2 шт.;</li>&#13;
<li>габаритные размеры: 2380 мм х 1100 мм х 970 мм;</li>&#13;
<li>масса: 128,4 кг.</li>&#13;
</ul>    </div>"
